order_id,product_name,quantity,price_pln,channel,order_date,status,manager,city,country,delivery_service,delivery_date
SC2-00859,Whey Protein Concentrate 1kg Chocolate,1,96.0,Instagram,2025-12-27 10:00:00,Completed,Manager_C,Krakow,Poland,InPost Paczkomat,2026-01-02
SC2-00860,Shaker Bottle 700ml,1,17.5,Facebook Shop,2025-12-27 20:00:00,Completed,Manager_B,Wroclaw,Poland,InPost Paczkomat,2025-12-28
SC2-00861,BCAA 2:1:1 Powder 400g,2,111.0,Instagram,2025-12-30 09:00:00,Completed,Manager_C,Warsaw,Poland,InPost Paczkomat,2026-01-04
SC2-00862,BCAA 2:1:1 Powder 400g,3,151.5,Website,2025-12-30 11:00:00,Completed,Manager_B,Lodz,Poland,InPost Paczkomat,2026-01-01
SC2-00863,Shaker Bottle 700ml,1,21.0,Website,2025-12-31 17:00:00,Completed,Manager_A,Warsaw,Poland,DPD Poland,2026-01-05
SC2-00864,Creatine Monohydrate 500g,2,130.0,Website,2025-12-31 23:00:00,Completed,Manager_B,Warsaw,Poland,InPost Paczkomat,2026-01-02
SC2-00865,Whey Protein Concentrate 1kg Chocolate,1,96.0,Website,2026-01-01 16:00:00,Awaiting Payment,Manager_A,Bydgoszcz,Poland,DPD Poland,
SC2-00866,Shaker Bottle 700ml,1,21.0,Website,2026-01-03 09:00:00,Completed,Manager_C,Lodz,Poland,InPost Paczkomat,2026-01-08
SC2-00867,BCAA 2:1:1 Powder 400g,1,58.5,Website,2026-01-03 20:00:00,Completed,Manager_A,Gdansk,Poland,DPD Poland,2026-01-07
SC2-00868,BCAA 2:1:1 Powder 400g,1,51.0,Instagram,2026-01-04 03:00:00,Completed,Manager_C,Katowice,Poland,InPost Paczkomat,2026-01-08
SC2-00869,Creatine Monohydrate 500g,1,46.5,Instagram,2026-01-04 06:00:00,Completed,Manager_C,Wroclaw,Poland,InPost Paczkomat,2026-01-10
SC2-00870,Omega-3 Fish Oil 90 capsules,1,43.0,Instagram,2026-01-07 09:00:00,Completed,Manager_C,Gdansk,Poland,DPD Poland,2026-01-11
SC2-00871,Shaker Bottle 700ml,1,17.5,Website,2026-01-08 09:00:00,Completed,Manager_B,Szczecin,Poland,DPD Poland,2026-01-13
SC2-00872,Creatine Monohydrate 500g,1,56.0,Website,2026-01-08 13:00:00,Completed,Manager_C,Krakow,Poland,Poczta Polska,2026-01-09
SC2-00873,Resistance Band Set 5pcs,3,151.5,Website,2026-01-10 06:00:00,New,Manager_A,Krakow,Poland,InPost Paczkomat,
SC2-00874,BCAA 2:1:1 Powder 400g,2,121.0,Website,2026-01-10 20:00:00,Completed,Manager_C,Gdansk,Poland,InPost Paczkomat,2026-01-15
SC2-00875,Resistance Band Set 5pcs,2,95.0,Website,2026-01-11 02:00:00,Completed,Manager_B,Katowice,Poland,DPD Poland,2026-01-14
SC2-00876,Whey Protein Concentrate 1kg Vanilla,1,129.0,Website,2026-01-11 07:00:00,Completed,Manager_A,Poznan,Poland,InPost Paczkomat,2026-01-14
SC2-00877,Vitamin D3+K2 60 caps,1,30.0,Website,2026-01-11 15:00:00,Completed,Manager_C,Katowice,Poland,InPost Paczkomat,2026-01-12
SC2-00878,Magnesium Complex 60 caps,1,37.5,Instagram,2026-01-11 19:00:00,Completed,Manager_C,Poznan,Poland,InPost Paczkomat,2026-01-17
SC2-00879,BCAA 2:1:1 Powder 400g,1,63.5,Website,2026-01-11 20:00:00,Completed,Manager_B,Warsaw,Poland,DPD Poland,2026-01-12
SC2-00880,Magnesium Complex 60 caps,1,36.0,Instagram,2026-01-12 07:00:00,Completed,Manager_B,Krakow,Poland,InPost Paczkomat,2026-01-16
SC2-00881,Pre-Workout Energy Powder 300g,1,65.0,Website,2026-01-12 14:00:00,Cancelled,Manager_C,Lublin,Poland,InPost Paczkomat,
SC2-00882,Omega-3 Fish Oil 90 capsules,1,41.5,Facebook Shop,2026-01-14 03:00:00,New,Manager_A,Lublin,Poland,InPost Paczkomat,
SC2-00883,Gym Bag Medium,3,195.0,Website,2026-01-15 12:00:00,Completed,Manager_B,Krakow,Poland,DPD Poland,2026-01-16
SC2-00884,Gym Bag Medium,2,134.0,Instagram,2026-01-16 05:00:00,Completed,Manager_A,Katowice,Poland,Poczta Polska,2026-01-21
SC2-00885,Resistance Band Set 5pcs,3,168.0,Website,2026-01-17 10:00:00,New,Manager_C,Krakow,Poland,InPost Paczkomat,
SC2-00886,Whey Protein Concentrate 1kg Chocolate,1,113.0,Instagram,2026-01-18 01:00:00,Completed,Manager_A,Wroclaw,Poland,Poczta Polska,2026-01-24
SC2-00887,Vitamin D3+K2 60 caps,1,23.0,Website,2026-01-18 09:00:00,New,Manager_B,Poznan,Poland,Poczta Polska,
SC2-00888,Creatine Monohydrate 500g,1,64.5,Instagram,2026-01-18 16:00:00,Completed,Manager_B,Wroclaw,Poland,InPost Paczkomat,2026-01-22
SC2-00889,Magnesium Complex 60 caps,3,114.0,Facebook Shop,2026-01-19 19:00:00,Completed,Manager_A,Lodz,Poland,InPost Paczkomat,2026-01-24
SC2-00890,Magnesium Complex 60 caps,3,87.0,Website,2026-01-20 03:00:00,Completed,Manager_A,Krakow,Poland,InPost Paczkomat,2026-01-23
SC2-00891,Pre-Workout Energy Powder 300g,1,86.5,Instagram,2026-01-20 19:00:00,Completed,Manager_A,Bydgoszcz,Poland,DPD Poland,2026-01-26
SC2-00892,BCAA 2:1:1 Powder 400g,1,73.0,Website,2026-01-21 01:00:00,Completed,Manager_A,Poznan,Poland,InPost Paczkomat,2026-01-24
SC2-00893,Magnesium Complex 60 caps,1,33.0,Instagram,2026-01-21 07:00:00,Completed,Manager_B,Warsaw,Poland,Poczta Polska,2026-01-27
SC2-00894,Whey Protein Concentrate 1kg Vanilla,1,119.5,Website,2026-01-22 08:00:00,Completed,Manager_B,Gdansk,Poland,DPD Poland,2026-01-27
SC2-00895,Magnesium Complex 60 caps,2,54.0,Website,2026-01-22 14:00:00,Completed,Manager_B,Katowice,Poland,InPost Paczkomat,2026-01-28
SC2-00896,Whey Protein Concentrate 1kg Chocolate,1,124.0,Instagram,2026-01-22 18:00:00,Completed,Manager_C,Gdansk,Poland,InPost Paczkomat,2026-01-23
SC2-00897,Pre-Workout Energy Powder 300g,1,76.5,Facebook Shop,2026-01-23 09:00:00,Completed,Manager_A,Krakow,Poland,DPD Poland,2026-01-24
SC2-00898,BCAA 2:1:1 Powder 400g,2,117.0,Website,2026-01-24 15:00:00,Completed,Manager_A,Poznan,Poland,Poczta Polska,2026-01-27
SC2-00899,Collagen Peptides 300g,1,71.5,Website,2026-01-25 16:00:00,Completed,Manager_A,Krakow,Poland,InPost Paczkomat,2026-01-28
SC2-00900,Gym Bag Medium,1,51.0,Website,2026-01-26 17:00:00,Completed,Manager_C,Lodz,Poland,InPost Paczkomat,2026-01-29
SC2-00901,Pre-Workout Energy Powder 300g,3,253.5,Website,2026-01-28 01:00:00,Completed,Manager_C,Szczecin,Poland,InPost Paczkomat,2026-02-02
SC2-00902,BCAA 2:1:1 Powder 400g,1,50.5,Facebook Shop,2026-01-28 18:00:00,Completed,Manager_A,Szczecin,Poland,InPost Paczkomat,2026-02-02
SC2-00903,Magnesium Complex 60 caps,1,25.5,Facebook Shop,2026-01-31 17:00:00,Cancelled,Manager_B,Szczecin,Poland,Poczta Polska,
SC2-00904,Resistance Band Set 5pcs,1,55.0,Instagram,2026-02-02 02:00:00,Completed,Manager_B,Krakow,Poland,InPost Paczkomat,2026-02-05
SC2-00905,Vitamin D3+K2 60 caps,1,26.0,Instagram,2026-02-03 22:00:00,Completed,Manager_B,Wroclaw,Poland,InPost Paczkomat,2026-02-06
SC2-00906,Resistance Band Set 5pcs,2,95.0,Website,2026-02-04 08:00:00,New,Manager_C,Lublin,Poland,DPD Poland,
SC2-00907,Whey Protein Concentrate 1kg Chocolate,2,192.0,Website,2026-02-04 19:00:00,Completed,Manager_A,Bydgoszcz,Poland,InPost Paczkomat,2026-02-07
SC2-00908,BCAA 2:1:1 Powder 400g,1,73.0,Instagram,2026-02-05 08:00:00,New,Manager_C,Krakow,Poland,InPost Paczkomat,
SC2-00909,Collagen Peptides 300g,1,58.5,Instagram,2026-02-05 11:00:00,Completed,Manager_A,Krakow,Poland,InPost Paczkomat,2026-02-08
SC2-00910,Whey Protein Concentrate 1kg Chocolate,1,111.0,Instagram,2026-02-06 01:00:00,Completed,Manager_B,Poznan,Poland,InPost Paczkomat,2026-02-10
SC2-00911,Resistance Band Set 5pcs,1,44.5,Website,2026-02-06 13:00:00,Completed,Manager_B,Lublin,Poland,DPD Poland,2026-02-11
SC2-00912,Whey Protein Concentrate 1kg Chocolate,1,126.5,Facebook Shop,2026-02-12 04:00:00,Completed,Manager_C,Krakow,Poland,InPost Paczkomat,2026-02-14
SC2-00913,Whey Protein Concentrate 1kg Chocolate,1,104.5,Website,2026-02-12 16:00:00,Completed,Manager_A,Gdansk,Poland,InPost Paczkomat,2026-02-15
SC2-00914,Vitamin D3+K2 60 caps,1,29.0,Website,2026-02-12 18:00:00,Completed,Manager_A,Krakow,Poland,InPost Paczkomat,2026-02-16
SC2-00915,BCAA 2:1:1 Powder 400g,1,50.0,Instagram,2026-02-12 22:00:00,Completed,Manager_B,Lodz,Poland,DPD Poland,2026-02-16
SC2-00916,Collagen Peptides 300g,1,62.5,Website,2026-02-13 06:00:00,Completed,Manager_C,Wroclaw,Poland,InPost Paczkomat,2026-02-16
SC2-00917,Whey Protein Concentrate 1kg Chocolate,2,194.0,Website,2026-02-14 12:00:00,Completed,Manager_B,Krakow,Poland,InPost Paczkomat,2026-02-20
SC2-00918,Resistance Band Set 5pcs,1,42.5,Website,2026-02-15 06:00:00,Awaiting Payment,Manager_A,Lodz,Poland,InPost Paczkomat,
SC2-00919,BCAA 2:1:1 Powder 400g,1,52.5,Website,2026-02-15 07:00:00,Completed,Manager_B,Katowice,Poland,InPost Paczkomat,2026-02-16
SC2-00920,Pre-Workout Energy Powder 300g,1,62.0,Website,2026-02-16 23:00:00,Completed,Manager_B,Lublin,Poland,InPost Paczkomat,2026-02-18
SC2-00921,Magnesium Complex 60 caps,3,114.0,Instagram,2026-02-17 16:00:00,Completed,Manager_B,Gdansk,Poland,InPost Paczkomat,2026-02-22
SC2-00922,Creatine Monohydrate 500g,1,47.5,Website,2026-02-20 22:00:00,Cancelled,Manager_A,Lodz,Poland,InPost Paczkomat,
SC2-00923,Magnesium Complex 60 caps,1,27.0,Instagram,2026-02-21 04:00:00,Completed,Manager_C,Gdansk,Poland,InPost Paczkomat,2026-02-22
SC2-00924,Resistance Band Set 5pcs,1,56.5,Website,2026-02-21 10:00:00,New,Manager_B,Szczecin,Poland,DPD Poland,
SC2-00925,Vitamin D3+K2 60 caps,3,61.5,Facebook Shop,2026-02-21 19:00:00,Completed,Manager_C,Gdansk,Poland,DPD Poland,2026-02-23
SC2-00926,Magnesium Complex 60 caps,1,25.0,Website,2026-02-22 21:00:00,Completed,Manager_A,Wroclaw,Poland,InPost Paczkomat,2026-02-28
SC2-00927,Pre-Workout Energy Powder 300g,2,139.0,Website,2026-02-24 07:00:00,Completed,Manager_B,Poznan,Poland,DPD Poland,2026-02-25
SC2-00928,Omega-3 Fish Oil 90 capsules,1,38.0,Website,2026-02-28 03:00:00,Completed,Manager_A,Warsaw,Poland,InPost Paczkomat,2026-03-05
SC2-00929,Gym Bag Medium,1,55.5,Facebook Shop,2026-02-28 21:00:00,New,Manager_C,Lublin,Poland,InPost Paczkomat,
SC2-00930,Whey Protein Concentrate 1kg Chocolate,1,118.5,Website,2026-03-03 01:00:00,Completed,Manager_B,Krakow,Poland,InPost Paczkomat,2026-03-08
SC2-00931,Collagen Peptides 300g,1,58.5,Website,2026-03-06 09:00:00,Completed,Manager_A,Lodz,Poland,Poczta Polska,2026-03-11
SC2-00932,Vitamin D3+K2 60 caps,1,29.0,Instagram,2026-03-06 20:00:00,Completed,Manager_B,Gdansk,Poland,InPost Paczkomat,2026-03-10
SC2-00933,Whey Protein Concentrate 1kg Chocolate,1,127.0,Website,2026-03-08 03:00:00,New,Manager_A,Poznan,Poland,InPost Paczkomat,
SC2-00934,Gym Bag Medium,1,68.0,Website,2026-03-08 13:00:00,Completed,Manager_A,Lodz,Poland,DPD Poland,2026-03-14
SC2-00935,Collagen Peptides 300g,1,66.0,Website,2026-03-12 20:00:00,Completed,Manager_C,Bydgoszcz,Poland,DPD Poland,2026-03-14
SC2-00936,Creatine Monohydrate 500g,1,69.0,Facebook Shop,2026-03-13 08:00:00,Awaiting Payment,Manager_A,Szczecin,Poland,DPD Poland,
SC2-00937,Omega-3 Fish Oil 90 capsules,3,111.0,Website,2026-03-14 23:00:00,Completed,Manager_C,Wroclaw,Poland,InPost Paczkomat,2026-03-19
SC2-00938,Resistance Band Set 5pcs,1,55.5,Website,2026-03-15 20:00:00,Completed,Manager_B,Szczecin,Poland,InPost Paczkomat,2026-03-17
SC2-00939,Whey Protein Concentrate 1kg Chocolate,1,94.5,Website,2026-03-16 23:00:00,Completed,Manager_A,Wroclaw,Poland,InPost Paczkomat,2026-03-22
SC2-00940,Whey Protein Concentrate 1kg Chocolate,1,128.5,Instagram,2026-03-17 07:00:00,Completed,Manager_C,Lublin,Poland,InPost Paczkomat,2026-03-22
SC2-00941,Vitamin D3+K2 60 caps,1,23.5,Instagram,2026-03-18 07:00:00,New,Manager_A,Gdansk,Poland,DPD Poland,
SC2-00942,Whey Protein Concentrate 1kg Chocolate,2,193.0,Website,2026-03-19 04:00:00,Completed,Manager_B,Katowice,Poland,DPD Poland,2026-03-20
SC2-00943,Omega-3 Fish Oil 90 capsules,2,86.0,Facebook Shop,2026-03-23 12:00:00,Completed,Manager_A,Warsaw,Poland,DPD Poland,2026-03-24
SC2-00944,Pre-Workout Energy Powder 300g,3,201.0,Facebook Shop,2026-03-25 13:00:00,Completed,Manager_B,Krakow,Poland,InPost Paczkomat,2026-03-28
SC2-00945,Whey Protein Concentrate 1kg Chocolate,1,116.0,Facebook Shop,2026-03-26 15:00:00,Completed,Manager_B,Katowice,Poland,InPost Paczkomat,2026-03-31
SC2-00946,Resistance Band Set 5pcs,1,55.5,Website,2026-03-27 10:00:00,Completed,Manager_B,Warsaw,Poland,InPost Paczkomat,2026-03-31
SC2-00947,Omega-3 Fish Oil 90 capsules,1,43.5,Website,2026-03-27 15:00:00,Completed,Manager_C,Gdansk,Poland,DPD Poland,2026-03-30
SC2-00948,BCAA 2:1:1 Powder 400g,3,190.5,Instagram,2026-03-29 02:00:00,Completed,Manager_C,Poznan,Poland,DPD Poland,2026-03-31
SC2-00949,Collagen Peptides 300g,1,71.5,Facebook Shop,2026-03-29 10:00:00,Completed,Manager_C,Poznan,Poland,InPost Paczkomat,2026-03-31
SC2-00950,Omega-3 Fish Oil 90 capsules,1,40.5,Instagram,2026-03-30 09:00:00,Completed,Manager_A,Katowice,Poland,InPost Paczkomat,2026-04-03
